#{"t_start": 1644588046.7201111, "env_id": null}
1,1,8.393278
3,3,8.399084
2,2,8.403369
1,1,8.406145
1,1,8.409058
2,2,8.41346
2,2,8.417702
1,1,8.420811
4,4,8.428136
1,1,8.430962
5,5,8.439768
1,1,8.442514
5,5,8.451551
5,5,8.460232
2,2,8.46453
1,1,8.467302
1,1,8.470097
4,4,8.47731
2,2,8.481546
1,1,8.484265
4,4,8.491528
3,3,8.497282
3,3,8.50294
1,1,8.505793
4,4,8.513697
10,10,8.530695
1,1,8.534008
7,7,8.546514
3,3,8.552248
3,3,8.558155
4,4,8.566458
1,1,8.570444
2,2,8.576303
3,3,8.583021
3,3,8.589516
2,2,8.594433
1,1,8.597683
1,1,8.600508
1,1,8.60349
1,1,8.606397
2,2,8.610833
4,4,8.618306
2,2,8.622816
3,3,8.628999
2,2,8.633451
2,2,8.639002
1,1,8.642418
2,2,8.64736
6,6,8.658153
1,1,8.66096
3,3,8.667013
2,2,8.671334
1,1,8.674088
2,2,8.678382
3,3,8.68431
2,2,8.688615
5,5,8.697542
4,4,8.704826
1,1,8.707867
2,2,8.712105
4,4,8.719529
2,2,8.723862
2,2,8.728289
6,6,8.738653
1,1,8.741427
1,1,8.744249
1,1,8.74706
6,6,8.757152
1,1,8.760108
2,2,8.764472
3,3,8.770192
1,1,8.773201
1,1,8.776025
1,1,8.778772
4,4,8.786234
2,2,8.790427
1,1,8.793145
1,1,8.795911
1,1,8.798776
1,1,8.801641
3,3,8.807622
3,3,8.813814
2,2,8.818931
1,1,8.821729
1,1,8.824489
4,4,8.832064
6,6,8.842555
2,2,8.847857
1,1,8.851743
8,8,8.866121
2,2,8.870464
3,3,8.876545
1,1,8.87929
4,4,8.886647
3,3,8.892482
2,2,8.896696
1,1,8.899477
7,7,8.912012
2,2,8.916247
1,1,8.918967
3,3,8.924652
1,1,8.927434
2,2,8.931669
1,1,8.934418
1,1,8.937166
3,3,8.942823
3,3,8.948691
1,1,8.95144
1,1,8.954165
3,3,8.959874
2,2,8.964106
2,2,8.968373
2,2,8.972614
1,1,8.975323
6,6,8.986195
4,4,8.994346
2,2,8.99901
3,3,9.005164
2,2,9.009391
2,2,9.014057
1,1,9.016807
2,2,9.021136
4,4,9.028474
3,3,9.03434
2,2,9.038564
2,2,9.042814
1,1,9.04554
1,1,9.048281
10,10,9.064373
1,1,9.067116
5,5,9.076075
2,2,9.080376
6,6,9.090591
2,2,9.095421
7,7,9.109972
6,6,9.120913
1,1,9.123761
1,1,9.126537
3,3,9.132632
1,1,9.135628
2,2,9.139967
1,1,9.142767
3,3,9.148837
1,1,9.151645
1,1,9.15443
1,1,9.157464
1,1,9.160264
1,1,9.16303
6,6,9.173789
1,1,9.176537
9,9,9.191273
7,7,9.202892
1,1,9.205646
1,1,9.208597
1,1,9.211651
1,1,9.21449
1,1,9.217221
2,2,9.221525
1,1,9.224257
1,1,9.227295
2,2,9.232014
3,3,9.237807
3,3,9.243494
1,1,9.24623
3,3,9.251943
3,3,9.257641
5,5,9.266443
4,4,9.273711
2,2,9.278021
3,3,9.28371
1,1,9.286422
1,1,9.289215
3,3,9.294973
2,2,9.299337
1,1,9.302343
1,1,9.305097
1,1,9.307913
3,3,9.314378
1,1,9.317176
5,5,9.326548
5,5,9.336691
3,3,9.342994
5,5,9.352016
2,2,9.356224
1,1,9.358994
1,1,9.361813
4,4,9.369074
5,5,9.377748
1,1,9.380488
5,5,9.38913
2,2,9.393361
2,2,9.397624
3,3,9.403313
1,1,9.406012
1,1,9.408736
1,1,9.411467
7,7,9.422997
1,1,9.425695
7,7,9.438352
2,2,9.443014
2,2,9.447622
1,1,9.450643
1,1,9.453972
2,2,9.458231
4,4,9.465545
1,1,9.468267
3,3,9.473953
5,5,9.482482
4,4,9.48969
1,1,9.492632
1,1,9.495366
3,3,9.501035
1,1,9.503754
2,2,9.507973
5,5,9.517065
1,1,9.519815
1,1,9.522568
6,6,9.5331
3,3,9.538995
2,2,9.543317
3,3,9.549329
3,3,9.55506
1,1,9.557873
2,2,9.562224
2,2,9.566459
2,2,9.570714
1,1,9.573437
2,2,9.577738
2,2,9.582038
2,2,9.586308
7,7,9.59816
3,3,9.603938
3,3,9.609743
2,2,9.613984
1,1,9.616729
1,1,9.619615
3,3,9.627972
5,5,9.637288
3,3,9.644414
9,9,9.660605
3,3,9.666907
1,1,9.669757
2,2,9.674317
1,1,9.677111
4,4,9.684877
2,2,9.689766
3,3,9.696146
5,5,9.705139
3,3,9.710965
5,5,9.720109
1,1,9.722839
1,1,9.725576
1,1,9.728342
4,4,9.735755
2,2,9.74
2,2,9.744219
1,1,9.746961
2,2,9.751202
8,8,9.764585
2,2,9.768812
2,2,9.773051
2,2,9.777691
4,4,9.784954
3,3,9.790718
2,2,9.794931
1,1,9.797655
3,3,9.803782
1,1,9.806572
1,1,9.809448
3,3,9.815473
4,4,9.822936
1,1,9.825697
1,1,9.828586
1,1,9.831741
3,3,9.838361
1,1,9.841276
6,6,9.853128
6,6,9.863372
4,4,9.87059
5,5,9.879227
1,1,9.88227
1,1,9.885054
2,2,9.88989
1,1,9.892942
1,1,9.896294
1,1,9.899396
3,3,9.905943
3,3,9.912017
2,2,9.916329
2,2,9.92056
5,5,9.932137
1,1,9.9349
1,1,9.937731
1,1,9.940581
2,2,9.94483
1,1,9.947581
3,3,9.953364
1,1,9.956093
3,3,9.961821
1,1,9.964588
4,4,9.971908
4,4,9.979297
3,3,9.984951
1,1,9.987813
2,2,9.992042
1,1,9.99479
9,9,10.009693
1,1,10.012475
7,7,10.024431
2,2,10.028646
8,8,10.041864
3,3,10.047679
3,3,10.053342
1,1,10.056128
1,1,10.058966
2,2,10.063212
1,1,10.065932
1,1,10.068673
1,1,10.071391
3,3,10.077077
2,2,10.081389
1,1,10.084265
1,1,10.087057
2,2,10.09128
1,1,10.094005
4,4,10.101131
2,2,10.105363
6,6,10.116345
6,6,10.126408
1,1,10.129205
2,2,10.133485
1,1,10.136265
1,1,10.139074
2,2,10.143399
2,2,10.147717
3,3,10.153554
2,2,10.158558
3,3,10.164674
1,1,10.167754
3,3,10.174957
4,4,10.182684
5,5,10.191897
2,2,10.196173
2,2,10.200669
4,4,10.208009
3,3,10.213836
1,1,10.216942
1,1,10.219818
1,1,10.222555
1,1,10.22561
4,4,10.234353
6,6,10.246037
4,4,10.2532
2,2,10.257429
3,3,10.263105
3,3,10.268906
2,2,10.273109
1,1,10.275824
2,2,10.280244
2,2,10.284578
1,1,10.287355
3,3,10.293301
3,3,10.299069
3,3,10.305106
6,6,10.315677
2,2,10.320215
2,2,10.324461
8,8,10.338233
6,6,10.349389
1,1,10.352376
1,1,10.355135
4,4,10.362274
1,1,10.365015
3,3,10.37089
2,2,10.375074
2,2,10.379287
1,1,10.382018
1,1,10.385143
1,1,10.387895
4,4,10.395415
1,1,10.398214
2,2,10.402489
2,2,10.40671
2,2,10.41118
2,2,10.415532
3,3,10.4216
3,3,10.42732
1,1,10.430048
3,3,10.435873
1,1,10.438719
1,1,10.44147
1,1,10.444288
2,2,10.448724
4,4,10.456275
1,1,10.459023
1,1,10.461765
1,1,10.464505
1,1,10.467253
1,1,10.469973
5,5,10.478842
2,2,10.483125
1,1,10.485936
4,4,10.493298
1,1,10.496041
5,5,10.504762
6,6,10.515117
1,1,10.517898
2,2,10.522312
1,1,10.525216
3,3,10.531039
1,1,10.533798
1,1,10.536648
2,2,10.540989
1,1,10.543931
3,3,10.549992
1,1,10.552728
3,3,10.5585
2,2,10.562748
2,2,10.567527
2,2,10.572206
1,1,10.575521
2,2,10.579811
1,1,10.583325
3,3,10.589694
10,10,10.606371
7,7,10.618099
1,1,10.620828
2,2,10.625084
2,2,10.629347
1,1,10.63208
1,1,10.634814
2,2,10.639036
4,4,10.646319
3,3,10.652162
1,1,10.655355
1,1,10.658229
3,3,10.664076
6,6,10.674995
5,5,10.684153
1,1,10.689052
2,2,10.693597
4,4,10.701909
2,2,10.70651
1,1,10.710353
2,2,11.859791
4,4,11.867779
3,3,11.873967
2,2,11.878256
1,1,11.881574
10,10,11.899917
1,1,11.90276
2,2,11.907458
2,2,11.911724
8,8,11.926567
16,16,11.961492
3,3,11.967406
2,2,11.971645
4,4,11.97885
1,1,11.981587
4,4,11.989185
1,1,11.992026
4,4,11.999221
13,13,12.019696
2,2,12.023911
9,9,12.038988
4,4,12.046216
2,2,12.050547
1,1,12.053346
1,1,12.056171
3,3,12.061845
9,9,12.076414
2,2,12.080659
1,1,12.083393
3,3,12.08942
2,2,12.093692
1,1,12.096443
5,5,12.105019
3,3,12.110737
3,3,12.116876
1,1,12.119698
6,6,12.129976
3,3,12.136205
1,1,12.138988
2,2,12.14351
1,1,12.146268
1,1,12.149102
1,1,12.151875
1,1,12.154596
2,2,12.158978
6,6,12.169072
3,3,12.174952
1,1,12.177677
6,6,12.187962
2,2,12.192546
3,3,12.198462
5,5,12.207303
4,4,12.21462
1,1,12.217339
1,1,12.220119
2,2,12.224408
4,4,12.231832
5,5,12.240729
10,10,12.258941
1,1,12.261736
4,4,12.269559
5,5,12.278991
2,2,12.283618
1,1,12.286459
2,2,12.291417
1,1,12.294332
8,8,12.318419
2,2,12.323053
5,5,12.332112
5,5,12.341395
1,1,12.344268
2,2,12.348573
25,25,12.387809
4,4,12.395168
8,8,12.408428
6,6,12.418616
4,4,12.42582
4,4,12.433017
8,8,12.446244
2,2,12.450497
5,5,12.459259
7,7,12.470726
3,3,12.476448
12,12,12.496227
1,1,12.498996
4,4,12.506652
1,1,12.509522
8,8,12.523077
6,6,12.533372
2,2,12.537698
2,2,12.541942
4,4,12.549152
5,5,12.557827
4,4,12.565232
1,1,12.568022
1,1,12.570849
2,2,12.575455
1,1,12.578216
7,7,12.590208
2,2,12.595005
3,3,12.601497
4,4,12.60959
3,3,12.615783
7,7,12.627635
3,3,12.633475
3,3,12.639294
7,7,12.651176
1,1,12.653917
3,3,12.660001
2,2,12.664225
2,2,12.668519
1,1,12.671269
4,4,12.678616
1,1,12.681359
1,1,12.684111
11,11,12.703183
3,3,12.709496
1,1,12.712493
2,2,12.71733
3,3,12.724116
1,1,12.726964
2,2,12.731205
13,13,12.752515
2,2,12.756759
4,4,12.764187
5,5,12.773971
8,8,12.787013
8,8,12.800937
1,1,12.803917
5,5,12.813887
3,3,12.819668
3,3,12.826157
7,7,12.841241
1,1,12.844144
6,6,12.854814
3,3,12.860772
5,5,12.869744
1,1,12.872683
8,8,12.885905
5,5,12.894657
1,1,12.897478
5,5,12.907015
1,1,12.910514
2,2,12.915394
4,4,12.922949
1,1,12.925724
11,11,12.94383
2,2,12.948118
2,2,12.952365
2,2,12.95659
4,4,12.963786
2,2,12.968437
7,7,12.980091
3,3,12.985949
7,7,12.998128
2,2,13.002358
9,9,13.016953
3,3,13.022816
6,6,13.033075
2,2,13.037474
5,5,13.046982
1,1,13.049988
1,1,13.053103
1,1,13.056424
5,5,13.0662
2,2,13.070567
4,4,13.078156
2,2,13.082471
2,2,13.086866
4,4,13.094189
9,9,13.108955
3,3,13.115004
7,7,13.127414
2,2,13.131707
2,2,13.13647
1,1,13.139425
3,3,13.145589
4,4,13.152683
1,1,13.155433
1,1,13.158528
2,2,13.162813
1,1,13.165655
1,1,13.168538
1,1,13.171344
6,6,13.181691
3,3,13.187455
1,1,13.190422
1,1,13.193425
1,1,13.196185
5,5,13.205693
5,5,13.214369
2,2,13.218545
2,2,13.222741
1,1,13.225473
1,1,13.228259
4,4,13.235592
11,11,13.253179
1,1,13.255918
4,4,13.263053
2,2,13.267283
2,2,13.272131
4,4,13.279414
2,2,13.284389
2,2,13.288983
1,1,13.291935
4,4,13.299651
3,3,13.305345
9,9,13.320375
3,3,13.326684
6,6,13.336953
1,1,13.340104
3,3,13.346568
7,7,13.359241
1,1,13.362089
2,2,13.36647
1,1,13.369228
8,8,13.382837
2,2,13.38773
1,1,13.390868
3,3,13.397106
1,1,13.400399
1,1,13.403386
1,1,13.406203
4,4,13.413394
7,7,13.42539
1,1,13.428149
10,10,13.444053
1,1,13.446819
1,1,13.449572
1,1,13.45233
8,8,13.465715
4,4,13.472898
6,6,13.482993
1,1,13.485998
10,10,13.503152
4,4,13.511058
3,3,13.517258
1,1,13.520018
3,3,13.525828
3,3,13.531536
1,1,13.534435
1,1,13.53724
2,2,13.541638
3,3,13.547496
6,6,13.557703
1,1,13.560439
1,1,13.563209
1,1,13.565965
3,3,13.571645
1,1,13.574411
3,3,13.580131
1,1,13.582856
3,3,13.588576
1,1,13.59131
5,5,13.599926
1,1,13.602768
5,5,13.611869
6,6,13.622247
4,4,13.629468
2,2,13.633737
6,6,13.643914
5,5,13.652573
1,1,13.655296
4,4,13.662922
7,7,13.674666
2,2,13.678879
4,4,13.686079
3,3,13.693079
3,3,13.698811
1,1,13.70155
1,1,13.704615
1,1,13.707424
2,2,13.711666
8,8,13.725442
4,4,13.732602
3,3,13.738679
9,9,13.75337
1,1,13.756145
2,2,13.760358
2,2,13.764549
6,6,13.774754
1,1,13.777873
3,3,13.783667
3,3,13.789641
11,11,13.808099
6,6,13.820479
2,2,13.825131
2,2,13.829466
3,3,13.83599
2,2,13.840664
3,3,13.846522
3,3,13.852576
6,6,13.863733
5,5,13.874051
4,4,13.883759
2,2,13.889807
6,6,13.901365
3,3,13.908072
2,2,13.913837
6,6,13.926502
2,2,13.931704
4,4,13.941428
2,2,13.945669
3,3,13.951962
6,6,13.962079
6,6,13.972508
1,1,13.975328
4,4,13.98285
6,6,13.993338
1,1,13.996079
1,1,13.998839
5,5,14.007872
6,6,14.018586
1,1,14.021355
2,2,14.025597
2,2,14.030306
1,1,14.033477
3,3,14.039629
2,2,14.044161
3,3,14.050549
1,1,14.053761
3,3,14.059589
7,7,14.071532
1,1,14.074296
1,1,14.077026
1,1,14.079818
5,5,14.088473
2,2,14.092753
3,3,14.098354
1,1,14.101135
4,4,14.108619
1,1,14.111408
2,2,14.115644
1,1,14.118364
5,5,14.127687
1,1,14.130442
3,3,14.136398
3,3,14.142522
2,2,14.146826
4,4,14.153995
1,1,14.156718
5,5,14.167649
3,3,14.174402
5,5,14.184175
2,2,14.188557
2,2,14.192806
2,2,14.197091
4,4,14.204318
1,1,14.207211
2,2,14.211664
4,4,14.219023
2,2,14.223257
8,8,14.237122
4,4,14.244405
2,2,14.248788
4,4,14.255932
3,3,14.261707
11,11,14.279292
2,2,14.283618
4,4,14.291326
4,4,14.299573
5,5,14.309381
5,5,14.318011
2,2,14.322303
7,7,14.334191
2,2,14.338506
3,3,14.344606
7,7,14.356391
4,4,14.36365
3,3,14.369608
7,7,14.38135
3,3,14.38714
13,13,14.410265
2,2,14.414739
7,7,14.426879
4,4,14.434154
5,5,14.443267
3,3,14.448976
5,5,14.457627
4,4,14.464764
9,9,14.479304
5,5,14.487841
3,3,14.493564
1,1,14.496295
1,1,14.499073
9,9,14.514597
4,4,14.521914
7,7,14.533917
2,2,14.538492
7,7,14.550369
8,8,14.563488
3,3,14.569145
6,6,14.579347
6,6,14.589568
5,5,14.598126
3,3,14.603778
1,1,14.606533
1,1,14.609295
3,3,14.615117
4,4,14.622409
3,3,14.628693
2,2,14.633661
2,2,14.638219
10,10,14.655312
3,3,14.661175
7,7,14.673431
1,1,14.676217
2,2,14.680456
8,8,14.694822
1,1,14.697823
1,1,14.70058
4,4,14.708167
5,5,14.717124
1,1,14.719924
3,3,14.725743
6,6,14.735925
1,1,14.739183
1,1,14.742212
2,2,14.747356
3,3,14.753708
3,3,14.759761
3,3,14.76542
3,3,14.771578
3,3,14.777306
6,6,14.787481
2,2,14.791711
2,2,14.796031
2,2,14.800299
7,7,14.812361
2,2,14.816752
2,2,14.820974
1,1,14.823843
3,3,14.829612
4,4,14.836908
5,5,14.846489
1,1,14.849696
5,5,14.858915
4,4,14.866741
7,7,14.878666
2,2,14.883093
2,2,14.887401
3,3,14.893399
5,5,14.902209
8,8,14.916867
8,8,14.93263
4,4,14.942505
1,1,14.945256
1,1,14.948513
9,9,14.964106
8,8,14.97778
1,1,14.980554
2,2,14.984935
1,1,14.987704
1,1,14.990686
6,6,15.001151
1,1,15.003895
16,16,15.03063
1,1,15.033442
1,1,15.03656
1,1,15.039405
1,1,15.042169
2,2,15.046378
1,1,15.049169
5,5,15.058294
3,3,15.064884
1,1,15.067687
5,5,15.076847
1,1,15.07986
4,4,15.09261
1,1,15.095952
6,6,15.106815
4,4,15.114403
2,2,15.120037
13,13,15.149871
1,1,15.153796
1,1,15.157494
1,1,15.161462
1,1,15.16493
24,24,15.211022
1,1,15.21378
4,4,15.221044
1,1,15.223958
1,1,15.22676
4,4,15.234169
1,1,15.237063
3,3,15.242938
1,1,15.245878
3,3,15.251496
4,4,15.258731
2,2,15.263011
1,1,15.265816
2,2,15.270172
5,5,15.279139
4,4,15.286477
8,8,15.299756
3,3,15.305622
6,6,15.316324
1,1,15.319135
1,1,15.321888
9,9,15.336987
8,8,15.350477
5,5,15.359761
3,3,15.365565
3,3,15.371314
2,2,15.375608
4,4,15.382823
6,6,15.393982
2,2,15.398267
4,4,15.40548
1,1,15.408276
4,4,15.415713
2,2,15.420336
1,1,15.423292
1,1,15.426059
10,10,15.442422
3,3,15.448187
3,3,15.454019
1,1,15.457042
1,1,15.459846
3,3,15.466563
1,1,15.469396
13,13,15.491529
16,16,15.517272
3,3,15.523094
5,5,15.532065
1,1,15.535408
4,4,15.543393
4,4,15.550935
1,1,15.553708
4,4,15.56153
6,6,15.571634
1,1,15.574382
16,16,15.59966
3,3,15.605323
3,3,15.610979
4,4,15.618183
3,3,15.6239
3,3,15.629645
1,1,15.632465
10,10,15.649087
5,5,15.657967
1,1,15.660724
4,4,15.668
3,3,15.67372
2,2,15.677905
1,1,15.680602
7,7,15.692361
1,1,15.695106
1,1,15.697854
2,2,15.702088
2,2,15.706313
1,1,15.709056
4,4,15.716212
1,1,15.719055
5,5,15.728153
1,1,15.730913
3,3,15.736664
8,8,15.750473
1,1,15.75338
7,7,15.76531
4,4,15.772948
7,7,15.784919
2,2,15.789359
1,1,15.792119
3,3,15.797804
3,3,15.803444
2,2,15.807685
5,5,15.816679
4,4,15.824202
1,1,15.827003
3,3,16.987483
9,9,17.002619
1,1,17.005398
3,3,17.011397
12,12,17.034763
1,1,17.037507
3,3,17.043666
2,2,17.047956
2,2,17.052208
12,12,17.073417
4,4,17.089723
20,20,17.122753
28,28,17.166688
2,2,17.170975
6,6,17.181337
4,4,17.188555
1,1,17.191632
3,3,17.197418
31,31,17.246991
2,2,17.251214
5,5,17.259944
1,1,17.262675
2,2,17.267015
12,12,17.286318
5,5,17.295577
1,1,17.298321
11,11,17.316142
1,1,17.318948
12,12,17.338637
1,1,17.341432
14,14,17.364237
1,1,17.36713
7,7,17.378893
2,2,17.383206
4,4,17.390337
3,3,17.39645
1,1,17.399249
1,1,17.402043
1,1,17.404799
21,21,17.437797
3,3,17.443511
18,18,17.472602
19,19,17.50196
6,6,17.512229
2,2,17.516463
4,4,17.523868
5,5,17.532501
3,3,17.538443
20,20,17.570033
3,3,17.57662
4,4,17.584782
1,1,17.587947
13,13,17.609954
20,20,17.641313
6,6,17.651493
17,17,17.678232
1,1,17.681031
26,26,17.721033
5,5,17.729651
4,4,17.737098
10,10,17.75367
4,4,17.761046
3,3,17.767089
2,2,17.77132
8,8,17.784408
4,4,17.791885
27,27,17.834285
1,1,17.837089
14,14,17.859543
1,1,17.862383
2,2,17.866718
1,1,17.869462
4,4,17.876532
5,5,17.885473
3,3,17.89133
11,11,17.909756
1,1,17.912886
6,6,17.924253
3,3,17.930244
7,7,17.942413
15,15,17.966277
2,2,17.970541
3,3,17.976207
1,1,17.978933
9,9,17.99435
2,2,17.998853
5,5,18.007622
9,9,18.023079
7,7,18.034866
25,25,18.074434
7,7,18.086984
10,10,18.103481
23,23,18.142097
1,1,18.145095
2,2,18.149594
1,1,18.152373
13,13,18.173632
2,2,18.178149
3,3,18.183886
11,11,18.202337
1,1,18.205189
4,4,18.21266
3,3,18.218561
7,7,18.231881
8,8,18.246982
4,4,18.254369
1,1,18.257117
7,7,18.268871
1,1,18.271625
1,1,18.27436
2,2,18.278618
7,7,18.290618
31,31,18.339896
1,1,18.342703
3,3,18.34847
16,16,18.374866
2,2,18.379168
1,1,18.381874
5,5,18.391277
13,13,18.415468
25,25,18.454562
21,21,18.487922
17,17,18.514225
4,4,18.521397
6,6,18.531515
11,11,18.550176
22,22,18.585021
5,5,18.593826
17,17,18.621291
2,2,18.625512
7,7,18.637195
1,1,18.639941
14,14,18.664088
9,9,18.679034
8,8,18.692329
10,10,18.71034
3,3,18.716483
13,13,18.737477
12,12,18.756535
8,8,18.769767
13,13,18.790476
6,6,18.800774
2,2,18.805003
5,5,18.814651
10,10,18.83187
8,8,18.845763
12,12,18.865223
3,3,18.871109
2,2,18.875354
7,7,18.887308
1,1,18.890027
4,4,18.897541
3,3,18.903283
5,5,18.912166
9,9,18.927261
7,7,18.93914
10,10,18.955468
11,11,18.9731
7,7,18.984792
5,5,18.993388
15,15,19.016792
6,6,19.026955
8,8,19.040473
2,2,19.044923
6,6,19.055806
17,17,19.083573
2,2,19.087911
6,6,19.098171
6,6,19.10856
6,6,19.118853
24,24,19.158884
6,6,19.169812
9,9,19.18654
2,2,19.191174
4,4,19.198838
17,17,19.226452
7,7,19.238932
1,1,19.241979
10,10,19.259064
3,3,19.265526
8,8,19.279255
4,4,19.287533
6,6,19.29776
2,2,19.302363
6,6,19.312474
4,4,19.319968
2,2,19.324393
23,23,19.361071
7,7,19.373515
12,12,19.392821
6,6,19.40326
3,3,19.409504
25,25,19.448386
9,9,19.463567
1,1,19.466301
7,7,19.477967
1,1,19.480732
7,7,19.492785
1,1,19.495552
14,14,19.517543
1,1,19.520634
7,7,19.532509
15,15,19.556972
3,3,19.562867
6,6,19.573161
5,5,19.581932
34,34,19.634998
20,20,19.66655
4,4,19.673749
7,7,19.685361
1,1,19.688117
7,7,19.701107
11,11,19.720332
3,3,19.726079
8,8,19.739955
1,1,19.743224
7,7,19.755204
2,2,19.759555
1,1,19.762395
19,19,19.792067
10,10,19.808664
7,7,19.820561
1,1,19.823476
12,12,19.843233
2,2,19.847585
3,3,19.853608
3,3,19.859426
12,12,19.878924
19,19,19.908789
4,4,19.916211
3,3,19.922719
16,16,19.950909
3,3,19.957223
3,3,19.962956
5,5,19.971657
6,6,19.982211
13,13,20.002781
6,6,20.013044
10,10,20.02936
11,11,20.047741
8,8,20.063024
7,7,20.075516
4,4,20.08272
13,13,20.104096
1,1,20.107079
43,43,20.175882
6,6,20.18674
15,15,20.210536
1,1,20.213531
4,4,20.220873
3,3,20.226654
1,1,20.229401
9,9,20.246219
1,1,20.249031
3,3,20.255097
3,3,20.260834
15,15,20.286647
8,8,20.299745
3,3,20.306319
4,4,20.314763
7,7,20.328695
15,15,20.353017
5,5,20.362174
2,2,20.366459
14,14,20.389232
14,14,20.413532
2,2,20.417975
22,22,20.452034
4,4,20.459331
11,11,20.477025
1,1,20.479745
2,2,20.483991
18,18,21.657742
25,25,21.698333
13,13,21.720086
15,15,21.744283
9,9,21.759555
